,UniqueID,DateOfBite,Species,Breed,Age,Gender,SpayNeuter,Borough,ZipCode,Aggressive
2627,5939,July 04 2017,DOG,PUGGLE,6,M,TRUE,Manhattan,10028,Friendly
2628,5940,July 04 2017,DOG,Jack Russ,2,F,FALSE,Manhattan,10029,Friendly
2629,5942,June 14 2017,DOG,Bull dog,2,M,TRUE,Manhattan,10025,Friendly
2630,5948,July 06 2017,DOG,Tibetan Terrier,5,M,TRUE,Manhattan,10065,Friendly
2631,5952,July 09 2017,DOG,PIT BULL MIX,3,M,TRUE,Manhattan,10025,Agressive
2632,5954,July 09 2017,DOG,Yorkshire Terrier,8,M,FALSE,Manhattan,10011,Friendly
2633,5958,July 02 2017,DOG,Shih Tzu,8,M,TRUE,Manhattan,10013,Friendly
2634,5959,July 08 2017,DOG,TERRIER,1,F,TRUE,Manhattan,10013,Friendly
2635,5960,July 08 2017,DOG,Chihuahua,3,F,TRUE,Manhattan,10033,Friendly
2636,5961,July 07 2017,DOG,Pit Bull,1,M,FALSE,Manhattan,10029,Agressive
2637,5962,July 03 2017,DOG,SHIH TZU/ COCKER SPANIEL,4,M,TRUE,Manhattan,10029,Friendly
2638,5963,July 13 2017,DOG,American Pit Bull Mix / Pit Bull Mix,4,M,FALSE,Manhattan,10039,Agressive
2639,5967,July 15 2017,DOG,Yorkshire Terrier,5,M,TRUE,Manhattan,10030,Friendly
2640,5975,July 18 2017,DOG,TERRIER MIX,11,M,TRUE,Manhattan,10026,Friendly
2641,5976,July 16 2017,DOG,"Schnauzer, Miniature",13,F,TRUE,Manhattan,10004,Friendly
2642,5978,July 17 2017,DOG,Dachshund Smooth Coat,4M,M,FALSE,Manhattan,10010,Friendly
2643,5980,July 19 2017,DOG,MINIATURE LABRADOODLE,9M,F,TRUE,Manhattan,10028,Friendly
2644,5981,July 19 2017,DOG,Shih Tzu,4,M,FALSE,Manhattan,10016,Friendly
2645,5983,July 22 2017,DOG,"Bull Dog, English",3,M,FALSE,Manhattan,10019,Friendly
2646,5985,July 24 2017,DOG,PARSON RUSSELL TERRIER,12,F,FALSE,Manhattan,10065,Friendly
2647,5995,July 21 2017,DOG,German Shepherd,1,M,FALSE,Manhattan,10034,Agressive
2648,5998,July 25 2017,DOG,Pit Bull,1,F,FALSE,Manhattan,10003,Agressive
2649,6001,July 21 2017,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,FALSE,Manhattan,10029,Agressive
2650,6003,July 30 2017,DOG,Yorkshire Terrier Crossbreed,2,M,FALSE,Manhattan,10029,Friendly
2651,6021,August 01 2017,DOG,BORDER COLLIE/LAB,8,F,TRUE,Manhattan,10040,Friendly
2652,6023,August 06 2017,DOG,Australian Shepherd,1,M,TRUE,Manhattan,10010,Friendly
2653,6028,August 05 2017,DOG,AUSTRALIAN CATTLE DOG,6,M,TRUE,Manhattan,10009,Friendly
2654,6031,August 04 2017,DOG,Chihuahua Crossbreed,4,M,TRUE,Manhattan,10031,Friendly
2655,6033,August 08 2017,DOG,TERRIER MIX,7,M,TRUE,Manhattan,10013,Friendly
2656,6036,August 09 2017,DOG,Boston Terrier,9,M,TRUE,Manhattan,10028,Friendly
2657,6038,August 10 2017,DOG,Cotton De Tulear,3,M,TRUE,Manhattan,10024,Friendly
2658,6039,August 09 2017,DOG,American Staffordshire Terrier,2,M,FALSE,Manhattan,10029,Agressive
2659,6040,August 08 2017,DOG,TERRIER MIX,8,M,TRUE,Manhattan,10021,Friendly
2660,6043,August 08 2017,DOG,Siberian Husky,2,M,TRUE,Manhattan,10040,Agressive
2661,6045,August 10 2017,DOG,SHARPEI/ BRITTANY,1,M,TRUE,Manhattan,10003,Friendly
2662,6052,August 13 2017,DOG,Pit Bull,1,F,FALSE,Manhattan,10030,Agressive
2663,6054,August 15 2017,DOG,CHIHUAHUA MIX,7,M,TRUE,Manhattan,10012,Friendly
2664,6056,August 08 2017,DOG,WOLFHOUND CROSSBREED,11,M,TRUE,Manhattan,10003,Friendly
2665,6058,August 16 2017,DOG,Doberman Pinscher,3,M,FALSE,Manhattan,10002,Agressive
2666,6059,August 18 2017,DOG,Brussels Griffon,4,M,TRUE,Manhattan,10019,Friendly
2667,6062,August 11 2017,DOG,German Shepherd,9,M,FALSE,Manhattan,10024,Agressive
2668,6067,August 18 2017,DOG,MONGREL MIX,16,F,TRUE,Manhattan,10014,Friendly
2669,6072,August 22 2017,DOG,Shih Tzu,10,F,FALSE,Manhattan,10128,Friendly
2670,6073,August 22 2017,DOG,Rhodesian Ridgeback,2,M,FALSE,Manhattan,10003,Friendly
2671,6078,August 27 2017,DOG,German Shepherd,8,F,TRUE,Manhattan,10037,Agressive
2672,6079,August 25 2017,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,TRUE,Manhattan,10036,Agressive
2673,6082,August 22 2017,DOG,Jack Russ,8,F,TRUE,Manhattan,10029,Friendly
2674,6083,August 27 2017,DOG,Cairn Terrier,12Y,M,TRUE,Manhattan,10027,Friendly
2675,6087,August 27 2017,DOG,TERRIER MIX,8,M,TRUE,Manhattan,10012,Friendly
2676,6091,August 30 2017,DOG,Pit Bull,5,M,TRUE,Manhattan,10029,Agressive
2677,6092,August 28 2017,DOG,Pit Bull,4Y,F,FALSE,Manhattan,10032,Agressive
2678,6094,August 30 2017,DOG,Bull Terrier,4,M,TRUE,Manhattan,10023,Friendly
2679,6096,August 30 2017,DOG,Pit Bull,5,M,FALSE,Manhattan,10029,Agressive
2680,6099,August 22 2017,DOG,Weimaraner,2,M,TRUE,Manhattan,10025,Friendly
2681,6100,August 31 2017,DOG,Newfoundland,11,M,TRUE,Manhattan,10019,Friendly
2682,6102,September 02 2017,DOG,Maltese,7,M,TRUE,Manhattan,10009,Friendly
2683,6106,September 05 2017,DOG,Cocker Spaniel,4,M,TRUE,Manhattan,10009,Friendly
2684,6108,September 02 2017,DOG,Yorkshire Terrier,13,M,TRUE,Manhattan,10033,Friendly
2685,6110,September 07 2017,DOG,Labrador Retriever,6Y,M,TRUE,Manhattan,10285,Friendly
2686,6112,September 08 2017,DOG,American Pit Bull Mix / Pit Bull Mix,3,F,FALSE,Manhattan,10009,Agressive
2687,6113,September 10 2017,DOG,Akita,6,M,FALSE,Manhattan,10031,Agressive
2688,6118,September 12 2017,DOG,Pomeranian,13,M,TRUE,Manhattan,10032,Friendly
2689,6122,September 06 2017,DOG,PIT BULL / GERMAN SHEPHERD MIX,1,M,FALSE,Manhattan,10037,Agressive
2690,6124,September 16 2017,DOG,American Staffordshire Terrier,2,M,FALSE,Manhattan,10018,Agressive
2691,6125,September 14 2017,DOG,TERRIER MIX,3,F,TRUE,Manhattan,10037,Friendly
2692,6126,September 16 2017,DOG,Shih Tzu,11,M,FALSE,Manhattan,10065,Friendly
2693,6127,September 17 2017,DOG,SHIH TZU CROSSBREED,3,F,TRUE,Manhattan,10003,Friendly
2694,6128,September 16 2017,DOG,Maltese,8,M,TRUE,Manhattan,10019,Friendly
2695,6132,September 16 2017,DOG,POMERANIAN/ HUSKY,8M,M,TRUE,Manhattan,10029,Agressive
2696,6133,September 18 2017,DOG,Greyhound,7,M,FALSE,Manhattan,10024,Friendly
2697,6134,September 20 2017,DOG,Pit Bull,1,M,TRUE,Manhattan,10030,Agressive
2698,6135,September 09 2017,DOG,Shih Tzu,3,M,TRUE,Manhattan,10128,Friendly
2699,6137,September 17 2017,DOG,Pomeranian,16,M,FALSE,Manhattan,10035,Friendly
2700,6143,September 22 2017,DOG,Portuguese Water Dog,11,M,TRUE,Manhattan,10022,Friendly
2701,6144,September 22 2017,DOG,Pit Bull,1,M,FALSE,Manhattan,10026,Agressive
2702,6146,September 23 2017,DOG,AMERICAN STAFF MIX,4,M,FALSE,Manhattan,10029,Friendly
2703,6153,September 27 2017,DOG,TERRIER MIX,5,F,TRUE,Manhattan,10032,Friendly
2704,6154,September 27 2017,DOG,CHIHUAHUA/YORKSHIRE MIX,1,F,FALSE,Manhattan,10035,Friendly
2705,6155,September 27 2017,DOG,Pomeranian,8,M,TRUE,Manhattan,10001,Friendly
2706,6156,September 28 2017,DOG,Shih Tzu,5,F,TRUE,Manhattan,10025,Friendly
2707,6157,September 29 2017,DOG,Pit Bull,8,M,FALSE,Manhattan,10035,Agressive
2708,6159,September 29 2017,DOG,Saint Bernard,4,M,FALSE,Manhattan,10014,Friendly
2709,6161,September 30 2017,DOG,Yorkshire Terrier,4,M,TRUE,Manhattan,10024,Friendly
2710,6165,September 24 2017,DOG,Pit Bull,5,M,TRUE,Manhattan,10014,Agressive
2711,6166,October 02 2017,DOG,"Bull Dog, French",2,F,TRUE,Manhattan,10003,Friendly
2712,6167,September 30 2017,DOG,Boxer,5,M,TRUE,Manhattan,10030,Friendly
2713,6172,September 30 2017,DOG,Jack Russ,13,F,TRUE,Manhattan,10003,Friendly
2714,6175,October 02 2017,DOG,Labrador Retriever,3,M,TRUE,Manhattan,10014,Friendly
2715,6179,September 28 2017,DOG,American Pit Bull Mix / Pit Bull Mix,2,F,TRUE,Manhattan,10128,Agressive
2716,6183,October 04 2017,DOG,JACK RUSSELL TERRIER/ BASENJI MIX,11,F,TRUE,Manhattan,10282,Friendly
2717,6192,October 03 2017,DOG,Pit Bull,8W,M,FALSE,Manhattan,10128,Agressive
2718,6200,October 03 2017,DOG,Pit Bull,4,M,FALSE,Manhattan,10029,Agressive
2719,6201,October 11 2017,DOG,Cotton De Tulear,2,M,TRUE,Manhattan,10044,Friendly
2720,6204,October 14 2017,DOG,MASTIFF,1,M,FALSE,Manhattan,10029,Friendly
2721,6207,October 16 2017,DOG,Brussels Griffon,6,M,TRUE,Manhattan,10038,Friendly
2722,6210,October 18 2017,DOG,Pit Bull,6,F,FALSE,Manhattan,10032,Agressive
2723,6215,October 20 2017,DOG,Shih Tzu,5,M,TRUE,Manhattan,10029,Friendly
2724,6216,October 20 2017,DOG,Puggle,2,M,TRUE,Manhattan,10027,Friendly
2725,6217,October 17 2017,DOG,Mixed/Other,8,F,FALSE,Manhattan,10065,Friendly
2726,6218,October 18 2017,DOG,TERRIER CROSS,2,M,FALSE,Manhattan,10029,Friendly
2727,6219,October 21 2017,DOG,Doberman Pinscher,1,M,FALSE,Manhattan,10036,Agressive
2728,6220,October 25 2017,DOG,COCKER SPANIEL / POODLE MIX,2M,M,FALSE,Manhattan,10022,Friendly
2729,6224,October 25 2017,DOG,SHIH TZU/ YORKIE,4,M,TRUE,Manhattan,10065,Friendly
2730,6225,October 24 2017,DOG,Shiba Inu,7,F,TRUE,Manhattan,10001,Friendly
2731,6228,October 18 2017,DOG,SHIH TZU MIX MALTESE,1,F,FALSE,Manhattan,10034,Friendly
2732,6229,October 25 2017,DOG,Mixed/Other,2,M,FALSE,Manhattan,10032,Friendly
2733,6237,October 27 2017,DOG,Scottish Terrier,3M,F,FALSE,Manhattan,10021,Friendly
2734,6238,October 26 2017,DOG,SHIH TZU MIX,11,M,TRUE,Manhattan,10065,Friendly
2735,6239,October 29 2017,DOG,Yorkshire Terrier,4,M,TRUE,Manhattan,10075,Friendly
2736,6243,November 01 2017,DOG,MULTI COLLAR TERRIER,11,F,TRUE,Manhattan,10065,Friendly
2737,6244,October 28 2017,DOG,POTCAKE,2,F,TRUE,Manhattan,10128,Friendly
2738,6245,October 29 2017,DOG,Mixed/Other,7,M,TRUE,Manhattan,10003,Friendly
2739,6246,October 21 2017,DOG,MALTIPOO,6,M,TRUE,Manhattan,10016,Friendly
2740,6249,October 31 2017,DOG,"Poodle, Standard",6,F,TRUE,Manhattan,10025,Friendly
2741,6250,November 01 2017,DOG,Chihuahua,5,M,TRUE,Manhattan,10011,Friendly
2742,6252,November 05 2017,DOG,"Mastiff, Bull",7,M,TRUE,Manhattan,10128,Agressive
2743,6262,November 05 2017,DOG,TERRIER MIX,4,M,TRUE,Manhattan,10024,Friendly
2744,6264,November 06 2017,DOG,Shiba Inu,7,M,TRUE,Manhattan,10009,Friendly
2745,6267,November 07 2017,DOG,Mixed/Other,1,M,FALSE,Manhattan,10035,Friendly
2746,6269,November 06 2017,DOG,Mixed/Other,3,M,FALSE,Manhattan,10029,Friendly
2747,6270,November 07 2017,DOG,Mixed/Other,6,M,FALSE,Manhattan,10019,Friendly
2748,6273,November 10 2017,DOG,Mixed/Other,6,M,FALSE,Manhattan,10009,Friendly
2749,6276,November 09 2017,DOG,American Staffordshire Terrier,3,M,TRUE,Manhattan,10013,Agressive
2750,6277,November 12 2017,DOG,Havanese,5M,M,FALSE,Manhattan,10024,Friendly
2751,6278,November 14 2017,DOG,Mixed/Other,2,M,FALSE,Manhattan,10026,Friendly
2752,6279,November 12 2017,DOG,Mixed/Other,9,M,FALSE,Manhattan,10029,Friendly
2753,6281,November 11 2017,DOG,West High White Terrier,3,M,FALSE,Manhattan,10034,Friendly
2754,6282,November 17 2017,DOG,TERRIER/PITBULL,3,M,FALSE,Manhattan,10128,Friendly
2755,6283,November 17 2017,DOG,COCKAPOO,4,M,TRUE,Manhattan,10023,Friendly
2756,6284,November 16 2017,DOG,Mixed/Other,5,M,FALSE,Manhattan,10029,Friendly
2757,6285,November 16 2017,DOG,Pit Bull,5,M,TRUE,Manhattan,10025,Agressive
2758,6286,November 17 2017,DOG,Staffordshire Bull Terrier,4,M,TRUE,Manhattan,10009,Agressive
2759,6289,November 19 2017,DOG,Australian Shepherd,2M,M,FALSE,Manhattan,10011,Friendly
2760,6290,November 19 2017,DOG,Pit Bull,8,F,TRUE,Manhattan,10002,Agressive
2761,6291,November 17 2017,DOG,LARGE MIXED BREED,5,M,FALSE,Manhattan,10035,Friendly
2762,6292,November 17 2017,DOG,Mixed/Other,2,F,FALSE,Manhattan,10009,Friendly
2763,6293,November 20 2017,DOG,Shih Tzu,4,M,TRUE,Manhattan,10013,Friendly
2764,6294,November 11 2017,DOG,Pit Bull,6,M,FALSE,Manhattan,10026,Agressive
2765,6301,November 22 2017,DOG,Pit Bull,6,M,TRUE,Manhattan,10030,Agressive
2766,6304,November 24 2017,DOG,Golden Retriever,8,M,TRUE,Manhattan,10001,Friendly
2767,6307,November 23 2017,DOG,Mixed/Other,4,M,FALSE,Manhattan,10031,Friendly
2768,6309,November 19 2017,DOG,Pit Bull,2,U,TRUE,Manhattan,10128,Agressive
2769,6314,November 26 2017,DOG,PIT BULL MIX,5,F,TRUE,Manhattan,10023,Agressive
2770,6315,November 29 2017,DOG,SHEPHERD / LABRADOR MIX,3,M,TRUE,Manhattan,10026,Friendly
2771,6316,November 28 2017,DOG,GERMAN SHEPHERD,5,M,TRUE,Manhattan,10009,Friendly
2772,6317,November 30 2017,DOG,Labrador Retriever,5,M,TRUE,Manhattan,10024,Friendly
2773,6318,November 29 2017,DOG,Lhasa Apso,8,F,TRUE,Manhattan,10037,Friendly
2774,6320,November 26 2017,DOG,Dachshund Smooth Coat Miniature,5,M,TRUE,Manhattan,10009,Friendly
2775,6323,December 03 2017,DOG,Mixed/Other,2,F,FALSE,Manhattan,10036,Friendly
2776,6324,December 03 2017,DOG,Mixed/Other,2,F,FALSE,Manhattan,10036,Friendly
2777,6325,December 02 2017,DOG,Mixed/Other,3,M,FALSE,Manhattan,10029,Friendly
2778,6326,December 03 2017,DOG,PIT/BOXER,6,F,TRUE,Manhattan,10026,Friendly
2779,6330,December 06 2017,DOG,Cocker Spaniel,8,F,TRUE,Manhattan,10017,Friendly
2780,6333,December 09 2017,DOG,Shiba Inu,2 MTH,F,FALSE,Manhattan,10023,Friendly
2781,6334,December 05 2017,DOG,Pomeranian,3,M,TRUE,Manhattan,10128,Friendly
2782,6338,December 10 2017,DOG,Pit Bull,4,M,TRUE,Manhattan,10007,Agressive
2783,6339,December 09 2017,DOG,MALTESE/ YORKSHIRE TERRIER,3M,M,FALSE,Manhattan,10019,Friendly
2784,6341,December 06 2017,DOG,Mixed/Other,2,F,FALSE,Manhattan,10035,Friendly
2785,6345,November 29 2017,DOG,Mixed/Other,3,M,FALSE,Manhattan,10026,Friendly
2786,6346,December 09 2017,DOG,Mixed/Other,8,M,FALSE,Manhattan,10039,Friendly
2787,6347,December 10 2017,DOG,Siberian Husky,3,F,FALSE,Manhattan,10027,Agressive
2788,6348,December 12 2017,DOG,Mixed/Other,1,M,FALSE,Manhattan,10029,Friendly
2789,6349,December 11 2017,DOG,Mixed/Other,1,M,FALSE,Manhattan,10029,Friendly
2790,6350,December 11 2017,DOG,Mixed/Other,7,F,FALSE,Manhattan,10025,Friendly
2791,6360,December 16 2017,DOG,Mixed/Other,6,M,FALSE,Manhattan,10029,Friendly
2792,6362,December 15 2017,DOG,Mixed/Other,11,M,FALSE,Manhattan,10023,Friendly
2793,6363,December 18 2017,DOG,"Bull Dog, French",2,M,TRUE,Manhattan,10016,Friendly
2794,6365,December 19 2017,DOG,Boxer,2,M,FALSE,Manhattan,10019,Friendly
2795,6366,December 19 2017,DOG,Mixed/Other,2,F,FALSE,Manhattan,10037,Friendly
2796,6370,December 19 2017,DOG,Mixed/Other,2,M,FALSE,Manhattan,10014,Friendly
2797,6371,December 19 2017,DOG,Mixed/Other,2,M,FALSE,Manhattan,10014,Friendly
2798,6372,December 19 2017,DOG,Yorkshire Terrier,11,M,FALSE,Manhattan,10025,Friendly
2799,6375,December 21 2017,DOG,Pit Bull,2,M,TRUE,Manhattan,10128,Agressive
2800,6376,December 21 2017,DOG,American Pit Bull Terrier/Pit Bull,6,F,TRUE,Manhattan,10025,Agressive
2801,6377,December 22 2017,DOG,MIXED BREED,3,M,TRUE,Manhattan,10128,Friendly
2802,6378,December 21 2017,DOG,Havanese,4,M,TRUE,Manhattan,10012,Friendly
2803,6379,December 22 2017,DOG,SHEPHERD MIX,10,M,TRUE,Manhattan,10025,Friendly
2804,6381,December 23 2017,DOG,GOLDENDOODLE,7M,M,TRUE,Manhattan,10014,Friendly
2805,6382,December 21 2017,DOG,DACHSCHUND/ PINSCHER MIX,9,M,TRUE,Manhattan,10019,Friendly
2806,6389,December 29 2017,DOG,Yorkshire Terrier,6M,F,FALSE,Manhattan,10025,Friendly
2807,6394,January 03 2015,DOG,Cocker Spaniel,6,M,TRUE,Other,1852,Friendly
2808,6395,January 02 2015,DOG,Dachshund Smooth Coat,10,M,FALSE,Other,11580,Friendly
2809,6402,January 25 2015,DOG,STAFFORDSHIRE,3,F,FALSE,Other,10530,Friendly
2810,6403,January 20 2015,DOG,Shih Tzu,3 M,M,FALSE,Other,11580,Friendly
2811,6404,January 24 2015,DOG,Labrador Retriever Crossbreed,7,M,FALSE,Other,10801,Friendly
2812,6409,February 23 2015,DOG,Cane Corso,3 M,F,TRUE,Other,10701,Agressive
2813,6411,February 28 2015,DOG,American Pit Bull Terrier/Pit Bull,2M,M,TRUE,Other,11580,Agressive
2814,6414,March 14 2015,DOG,Lhasa Apso,3,M,FALSE,Other,11967,Friendly
2815,6415,March 09 2015,DOG,Chihuahua,10,U,TRUE,Other,20151,Friendly
2816,6416,March 16 2015,DOG,Wheaton Terrier,13,F,TRUE,Other,10710,Friendly
2817,6418,March 16 2015,DOG,American Pit Bull Mix / Pit Bull Mix,11M,F,TRUE,Other,10954,Agressive
2818,6419,March 21 2015,DOG,Pit Bull,2,M,TRUE,Other,6484,Agressive
2819,6422,March 23 2015,DOG,Bichon Frise,3,F,TRUE,Other,11542,Friendly
2820,6429,April 16 2015,DOG,Mixed/Other,6,M,FALSE,Other,10701,Friendly
2821,6430,April 19 2015,DOG,Pit Bull,9M,F,TRUE,Other,7930,Agressive
2822,6442,May 05 2015,DOG,POODLE MIX,4,M,TRUE,Other,11801,Friendly
2823,6443,May 10 2015,DOG,"Bull Dog, French",2,M,FALSE,Other,11003,Friendly
2824,6444,May 10 2015,DOG,Pharoh hound,2,M,TRUE,Other,10605,Friendly
2825,6445,May 10 2015,DOG,Mixed/Other,7,F,TRUE,Other,10514,Friendly
2826,6450,May 09 2015,DOG,"Bull Dog, English",4,M,FALSE,Other,10919,Friendly
2827,6452,May 19 2015,DOG,German Shepherd,1,F,TRUE,Other,11743,Agressive
2828,6453,May 25 2015,DOG,ENGLISH MASTIFF,1,F,FALSE,Other,7827,Friendly
2829,6471,June 14 2015,DOG,TERRIER MIX,3,M,TRUE,Other,6840,Friendly
2830,6474,May 24 2015,DOG,PIT BULL/AMERICAN BULL,5,F,TRUE,Other,10464,Agressive
2831,6475,June 16 2015,DOG,"Collie, Smooth Coat",7,F,TRUE,Other,8210,Friendly
2832,6478,July 08 2015,DOG,Mixed/Other,5,F,TRUE,Other,15650,Friendly
2833,6480,July 03 2015,DOG,Chihuahua,4,U,FALSE,Other,12550,Friendly
2834,6483,July 06 2015,DOG,Pit Bull,3,M,TRUE,Other,11714,Agressive
2835,6485,July 02 2015,DOG,Labrador Retriever Crossbreed,1,M,TRUE,Other,10803,Friendly
2836,6501,July 05 2015,DOG,"Poodle, Toy",3,M,FALSE,Other,7065,Friendly
2837,6504,August 16 2015,DOG,Shih Tzu,6,M,TRUE,Other,10805,Friendly
2838,6516,August 26 2015,DOG,German Shepherd,3,M,FALSE,Other,12754,Agressive
2839,6519,September 07 2015,DOG,ITALIAN KING CORSO,10,M,FALSE,Other,21401,Friendly
2840,6521,September 10 2015,DOG,SHIH TZU X,8,M,TRUE,Other,10579,Friendly
2841,6524,September 25 2015,DOG,American Pit Bull Mix / Pit Bull Mix,2,M,TRUE,Other,7307,Agressive
2842,6526,August 30 2015,DOG,American Pit Bull Mix / Pit Bull Mix,4,M,TRUE,Other,7869,Agressive
2843,6527,September 07 2015,DOG,American Pit Bull Mix / Pit Bull Mix,4,M,FALSE,Other,7869,Agressive
2844,6528,September 25 2015,DOG,COTON DE TULEAR,3,M,TRUE,Other,11530,Friendly
2845,6529,October 04 2015,DOG,Cane Corso,4,M,FALSE,Other,7020,Agressive
2846,6531,October 11 2015,DOG,PIT BULL TERRIER,7,F,TRUE,Other,11758,Agressive
2847,6539,November 21 2015,DOG,Maltese,3,M,FALSE,Other,7055,Friendly
2848,6544,December 06 2015,DOG,Rottweiler,3,M,FALSE,Other,10710,Agressive
2849,6549,December 28 2015,DOG,Shih Tzu,4M,M,FALSE,Other,10710,Friendly
2850,6551,December 25 2015,DOG,Mixed/Other,7,F,TRUE,Other,11743,Friendly
2851,6554,December 24 2015,DOG,Pit Bull,3,M,TRUE,Other,23464,Agressive
2852,6563,January 22 2016,DOG,Labrador Retriever Crossbreed,13,F,TRUE,Other,10701,Friendly
2853,6566,January 31 2016,DOG,YELLOW LAB/BEAGLE X,3,F,FALSE,Other,10990,Friendly
2854,6573,March 23 2016,DOG,Chihuahua Crossbreed,1,M,TRUE,Other,7024,Friendly
2855,6578,April 23 2016,DOG,Rhodesian Ridgeback,4,F,FALSE,Other,20832,Friendly
2856,6579,April 30 2016,DOG,AUST KELPIE/AM PIT BULL X,4,F,FALSE,Other,8106,Agressive
2857,6581,April 18 2016,DOG,American Pit Bull Mix / Pit Bull Mix,2,M,TRUE,Other,8501,Agressive
2858,6582,April 26 2016,DOG,American Pit Bull Mix / Pit Bull Mix,2,M,TRUE,Other,8501,Agressive
2859,6586,May 13 2016,DOG,LASAH APSO/POODLE,9 YRS,M,TRUE,Other,10701,Friendly
2860,6587,May 14 2016,DOG,MALTESE,2,M,TRUE,Other,11758,Friendly
2861,6590,June 04 2016,DOG,Shih Tzu,7,M,TRUE,Other,10605,Friendly
2862,6592,June 06 2016,DOG,AMERICAN BULLDOG,5,M,FALSE,Other,7828,Agressive
2863,6593,June 06 2016,DOG,AMERICAN BULLDOG,5,M,FALSE,Other,7828,Agressive
2864,6595,June 07 2016,DOG,German Shepherd,3,M,FALSE,Other,12601,Agressive
2865,6599,June 03 2016,DOG,Akita,10,M,FALSE,Other,12435,Agressive
2866,6600,May 29 2016,DOG,DACHSHUND,8,M,TRUE,Other,21043,Friendly
2867,6606,June 22 2016,DOG,West High White Terrier,5,M,FALSE,Other,10704,Friendly
2868,6607,June 26 2016,DOG,Maltese,11,M,TRUE,Other,11793,Friendly
2869,6608,June 28 2016,DOG,Rottweiler,1 & 3,F,TRUE,Other,10541,Agressive
2870,6610,July 01 2016,DOG,Mixed/Other,2,M,TRUE,Other,6831,Friendly
2871,6612,July 03 2016,DOG,GOLDEN/DOODLE,3,M,TRUE,Other,10549,Friendly
2872,6613,July 05 2016,DOG,Chihuahua,8 MOS,M,TRUE,Other,8402,Friendly
2873,6615,May 11 2016,DOG,Chihuahua,7,M,FALSE,Other,10566,Friendly
2874,6616,July 10 2016,DOG,LABRADOR MIX,4,F,TRUE,Other,2631,Friendly
2875,6618,February 11 2016,DOG,Bull dog,8,M,TRUE,Other,10708,Friendly
2876,6621,July 21 2016,DOG,Pit Bull,2,F,TRUE,Other,21113,Agressive
2877,6627,July 29 2016,DOG,Cock-A-Poo,1,M,FALSE,Other,8247,Friendly
2878,6629,August 06 2016,DOG,Pekingese,7,M,FALSE,Other,7751,Friendly
2879,6630,August 10 2016,DOG,Shih Tzu,1.8,M,TRUE,Other,7065,Friendly
2880,6636,August 19 2016,DOG,Pit Bull,1,M,FALSE,Other,2301,Agressive
2881,6638,August 20 2016,DOG,Miniature Pinscher,13,M,TRUE,Other,23188,Friendly
2882,6640,August 18 2016,DOG,Boxer,5,M,FALSE,Other,12455,Friendly
2883,6644,August 20 2016,DOG,Labrador Retriever,6M,M,FALSE,Other,10607,Friendly
2884,6647,September 06 2016,DOG,Labrador Retriever Crossbreed,3,M,FALSE,Other,10701,Friendly
2885,6650,September 03 2016,DOG,Pit Bull,11MOS,M,FALSE,Other,11510,Agressive
2886,6652,September 10 2016,DOG,ROTTWEILER/ CONCORD MIX,3,M,FALSE,Other,11875,Friendly
2887,6653,September 18 2016,DOG,American Pit Bull Mix / Pit Bull Mix,1,F,TRUE,Other,11951,Agressive
2888,6654,September 13 2016,DOG,Pit Bull,8M,U,FALSE,Other,12589,Agressive
2889,6655,September 22 2016,DOG,WESTIES,6,M,FALSE,Other,10704,Friendly
2890,6657,September 29 2016,DOG,Beagle Crossbreed,2,F,TRUE,Other,7950,Friendly
2891,6658,October 03 2016,DOG,Pit Bull,1,M,FALSE,Other,21842,Agressive
2892,6660,September 29 2016,DOG,"Mastiff, Bull",12,F,TRUE,Other,10605,Agressive
2893,6663,October 14 2016,DOG,CHIHUAHUA / DOTSON,10,F,FALSE,Other,10701,Friendly
2894,6667,October 24 2016,DOG,"Mastiff, Bull",7,M,FALSE,Other,11033,Agressive
2895,6669,November 13 2016,DOG,Yorkshire Terrier,7,M,TRUE,Other,7830,Friendly
2896,6672,November 20 2016,DOG,BRIARD MIX,4,M,FALSE,Other,11580,Friendly
2897,6674,November 25 2016,DOG,German Shepherd,7,M,FALSE,Other,18073,Agressive
2898,6676,December 03 2016,DOG,CATAHOULA MIX,1,M,TRUE,Other,7405,Friendly
2899,6678,December 11 2016,DOG,Doberman Pinscher,2,M,FALSE,Other,6896,Agressive
2900,6679,December 05 2016,DOG,American Pit Bull Terrier/Pit Bull,3,F,FALSE,Other,11581,Agressive
2901,6680,December 06 2016,DOG,Pit Bull,6,M,TRUE,Other,23221,Agressive
2902,6682,December 26 2016,DOG,Belgian Malinois,8,M,TRUE,Other,11784,Friendly
2903,6683,December 29 2016,DOG,BELGIAN TURVUREN,2,M,TRUE,Other,11784,Friendly
2904,6684,December 24 2016,DOG,BEAGLE MIX,8,F,TRUE,Other,15005,Friendly
2905,6687,January 15 2017,DOG,BORDER COLLIE MIX,13,F,FALSE,Other,8221,Friendly
2906,6692,January 16 2017,DOG,Pit Bull,2,M,FALSE,Other,19125,Agressive
2907,6693,February 05 2017,DOG,GOLDEN DOODLE,5,M,FALSE,Other,8831,Friendly
2908,6694,February 05 2017,DOG,GOLDEN DOODLE,5,M,FALSE,Other,8831,Friendly
2909,6695,February 10 2017,DOG,Shih Tzu,11,M,TRUE,Other,18360,Friendly
